record_id,redcap_data_access_group,hospitalid,reporting_month,phase,stakeholders_qi_team___1,stakeholders_qi_team___2,stakeholders_qi_team___3,stakeholders_qi_team___4,stakeholders_qi_team___5,stakeholders_qi_team___6,stakeholders_qi_team___7,stakeholders_qi_team___8,stakeholders_qi_team___9,stakeholders_qi_team___10,stakeholders_qi_team___11,other_stakeholder,inpatient_iuds,iud_specify___1,iud_specify___2,iud_specify___3,iud_specify___4,iud_specify___5,iud_specify___6,other_iud,inpatient_implant,larc_availability,larc_device,postpartum_iud_protocols,depts_iud_protocol___1,depts_iud_protocol___2,depts_iud_protocol___3,depts_iud_protocol___4,depts_iud_protocol___5,depts_iud_protocol___6,other_dept_iud,postpartum_implant_prot,depts_implant_protocol___1,depts_implant_protocol___2,depts_implant_protocol___3,depts_implant_protocol___4,depts_implant_protocol___5,depts_implant_protocol___6,other_dept_implant,larc_340b,iud_billingcodes,implant_billingcodes,billing_payer___1,billing_payer___2,billing_payer___3,private_insurer___1,private_insurer___2,private_insurer___3,private_insurer___4,private_insurer___5,private_insurer___6,private_insurer___7,private_insurer___8,private_insurer___9,other_privateinsur,billed_devicesplaced,reimbursement___1,reimbursement___2,reimbursement___3,reimbursement___4,reimbursement___5,reimbursement___6,specific_mco,specific_privatepayer,device_iud_tracking,device_tracking_where___1,device_tracking_where___2,device_tracking_where___3,device_tracking_where___4,device_tracking_where___5,other_tracking,iud_revisions___1,iud_revisions___2,iud_revisions___3,iud_revisions___4,iud_revisions___5,iud_revisions___6,iud_revisions___7,other_iud_revisions,device_implant_tracking,device_tracking_where2___1,device_tracking_where2___2,device_tracking_where2___3,device_tracking_where2___4,device_tracking_where2___5,other_tracking2,implant_revisions___1,implant_revisions___2,implant_revisions___3,implant_revisions___4,implant_revisions___5,implant_revisions___6,implant_revisions___7,other_implant_revision,number_sites,education,number_site_education,standard_education,communication_plan,comm_strategy,percent_trained_iplarc,percent_iplarc_iudplace,percent_iplarc_implant,nurse_training,lactationconsult_training,lactationconsultant,socialworkers_training,socialworkers,deliveries,active_larc,active_larc_yes,iuds,implants,number_prenatal,number_prenatal_no,number_prenatal_record,number_deliveryadmiss,sustainability,iplarc_complete
1452-11,memorial_carbondal,055,10,,0,0,1,1,1,1,1,1,0,1,0,,3,1,0,0,0,1,0,,3,3,3,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,,0,2,,2,1,11,11,11,,11,,135,0,,,,,,,,,2
1452-12,memorial_carbondal,055,11,,0,0,1,1,1,1,1,1,0,1,0,,3,1,0,0,0,1,0,,3,3,3,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,,1,3,1,3,2,11,6,11,,11,,135,0,,,,,,,,,2
1452-13,memorial_carbondal,055,12,,0,0,1,1,1,1,1,1,0,1,0,,3,1,0,0,0,1,0,,3,3,3,3,1,1,1,1,1,0,,3,1,1,1,1,1,0,,1,3,3,1,0,1,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,0,0,,,3,1,1,0,0,0,,1,1,1,1,1,1,0,,3,1,1,0,0,0,,1,1,1,1,1,1,0,,0,2,,2,3,1,11,2,11,11,11,,11,,170,1,3,1,5,0,0,0,4,,2
1452-14,memorial_carbondal,055,13,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,1,,,,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,161,1,3,3,7,2,0,0,2,2,2
1452-15,memorial_carbondal,055,14,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,2,,,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,161,1,3,0,8,3,0,0,4,2,2
1452-16,memorial_carbondal,055,15,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,2,,,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,199,1,3,1,14,0,0,0,1,2,2
1452-17,memorial_carbondal,055,16,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,2,,,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,201,1,3,4,7,1,1,1,3,2,2
1452-18,memorial_carbondal,055,17,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,2,,,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,207,1,3,2,8,4,0,0,7,2,2
1452-19,memorial_carbondal,055,18,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,2,,,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,207,1,3,3,7,8,0,0,3,1,2
1452-20,memorial_carbondal,055,19,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,2,,,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,210,1,3,4,6,8,0,0,4,1,2
1485-1,advocate_christ_me,042,1,,0,0,0,0,1,1,1,0,0,0,0,,1,0,0,0,0,0,0,,1,1,,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,22,0,,0,1,,2,2,1,1,1,1,1,1,358,0,,,,,,,,,2
1485-2,advocate_christ_me,042,2,,0,0,0,0,1,1,1,0,1,0,0,,1,0,0,0,0,0,0,,1,1,,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,22,0,,0,1,,2,2,1,1,1,1,1,1,362,0,,,,,,,,,2
1485-3,advocate_christ_me,042,3,,0,0,0,0,1,1,1,0,0,0,0,,1,0,0,0,0,0,0,,1,1,,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,22,0,,0,1,,2,2,1,1,1,1,1,1,359,0,,,,,,,,,2
1485-4,advocate_christ_me,042,4,,0,0,0,0,1,1,1,0,0,0,0,,1,0,0,0,0,0,0,,1,1,,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,22,0,,0,1,,2,2,1,1,1,1,1,1,408,0,,,,,,,,,2
1485-5,advocate_christ_me,042,5,,0,0,0,0,1,1,1,0,1,0,0,,1,0,0,0,0,0,0,,1,1,,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,22,0,,0,2,,2,2,1,1,1,1,1,1,367,0,,,,,,,,,2
1485-6,advocate_christ_me,042,6,,0,0,0,0,1,1,1,0,1,0,0,,2,0,0,0,0,0,0,,1,1,,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,22,0,,0,2,,2,2,1,1,1,1,1,1,381,0,,,,,,,,,2
1485-7,advocate_christ_me,042,7,1,0,0,1,1,1,1,1,0,1,0,0,,2,0,0,0,0,0,0,,2,2,,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,26,1,1,0,2,,2,2,2,2,1,1,1,1,369,0,,,,,,,,,2
1485-8,advocate_christ_me,042,8,,0,0,1,1,1,1,1,0,1,0,0,,2,0,0,0,0,0,0,,2,2,,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,26,1,1,0,2,,2,2,2,1,1,1,1,1,328,0,,,,,,,,,2
1485-9,advocate_christ_me,042,9,,0,0,1,1,1,1,1,0,1,0,0,,2,0,0,0,0,0,0,,2,2,,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,26,1,1,0,2,,2,2,2,1,1,1,1,1,309,0,,,,,,,,,2
1485-10,advocate_christ_me,042,10,,0,0,1,1,1,1,1,0,1,0,0,,2,0,0,0,0,0,0,,2,2,,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,26,1,1,0,2,,2,2,2,1,1,1,1,1,338,0,,,,,,,,,2
1485-11,advocate_christ_me,042,11,,0,0,1,1,1,1,1,0,1,0,0,,2,0,0,0,0,0,0,,2,2,,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,3,1,0,0,1,0,,0,0,0,1,0,0,0,,3,1,0,0,1,0,,0,1,0,1,0,0,0,,26,1,1,0,2,,2,2,2,1,1,1,1,1,288,0,,,,,,,,,2
1485-12,advocate_christ_me,042,12,,1,0,1,1,1,1,1,0,1,1,0,,2,0,0,0,0,0,0,,2,2,,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,26,0,,1,2,,5,5,7,8,9,,11,,349,0,,,,,,,,,2
1485-13,advocate_christ_me,042,13,,0,0,1,1,1,1,1,0,1,0,0,,3,1,0,0,0,1,0,,3,3,3,3,1,0,0,1,1,0,,3,0,1,0,0,0,0,,4,3,3,1,1,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,0,0,,,3,0,0,1,1,0,,0,0,0,0,0,0,1,"Tracking is through Pyxis",3,0,0,1,1,0,,0,0,0,0,0,0,1,"Tracked by Pyxis report",26,1,1,0,2,,6,7,7,11,9,,10,,366,1,3,3,2,1,0,2,3,,2
1485-14,advocate_christ_me,042,14,,0,0,1,1,1,1,1,0,1,1,0,,3,1,0,0,0,1,0,,3,3,3,3,1,0,1,1,1,0,,3,0,1,0,0,0,0,,4,3,3,1,1,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,0,0,,,3,1,0,1,1,0,,1,0,0,1,1,0,0,,3,1,0,1,1,0,,1,0,0,1,1,0,0,,26,1,2,2,2,,8,7,9,11,10,,11,,389,1,3,2,4,3,0,0,3,,2
1485-15,advocate_christ_me,042,15,,0,1,1,1,1,1,1,0,1,1,0,,3,1,0,0,0,1,0,,3,3,1,3,1,0,1,1,1,0,,3,0,1,0,1,1,0,,4,3,3,1,1,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,0,0,,,3,1,0,1,1,0,,0,0,0,0,1,0,0,,3,0,0,1,1,0,,0,0,0,1,0,0,0,,26,1,2,2,2,,8,8,9,11,10,,11,,334,1,3,,5,4,0,0,4,,0
1485-16,advocate_christ_me,042,16,1,1,0,1,1,1,1,1,0,1,1,0,,3,1,0,0,0,1,0,,3,3,3,3,1,0,1,1,1,0,,3,0,1,0,1,1,0,,4,3,3,1,1,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,0,0,,,3,1,0,1,0,0,,1,0,0,1,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,26,1,2,2,2,,9,8,10,11,11,,11,,384,1,3,5,4,4,0,0,2,,2
1485-17,advocate_christ_me,042,17,1,1,0,1,1,1,1,1,0,1,1,0,,3,1,0,0,0,1,0,,3,3,3,3,1,0,0,1,1,0,,3,0,1,0,1,1,0,,4,3,3,1,1,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,1,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,26,1,2,2,2,,10,10,10,11,11,,11,,410,1,3,6,4,5,0,0,4,,2
1485-18,advocate_christ_me,042,18,1,1,0,1,1,1,1,1,0,1,1,0,,3,1,0,0,0,1,0,,3,3,3,3,1,0,1,1,1,0,,3,0,1,0,1,1,0,,4,3,3,1,1,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,1,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,26,1,2,2,2,,10,10,10,11,11,,11,,359,1,3,1,6,5,0,0,4,,2
1490-1,swedish_covenant_h,051,7,,0,1,1,1,1,1,1,0,1,0,0,,2,0,1,0,0,0,0,,3,3,1,3,1,0,0,1,1,0,,1,0,0,0,0,0,0,,3,3,2,1,1,1,1,1,1,1,1,1,1,1,0,,1,1,1,1,0,0,0,1,1,3,1,0,1,1,0,,0,0,1,1,1,1,0,,3,1,1,1,1,0,,0,0,1,1,1,1,0,,7,1,1,0,2,,5,8,4,6,11,,1,1,200,1,1,2,,7,1,2,9,,2
1490-2,swedish_covenant_h,051,8,,0,1,1,1,1,1,1,1,1,0,0,,3,0,1,0,0,0,0,,2,2,,3,1,0,1,1,1,0,,2,0,0,0,0,0,0,,3,3,2,1,1,1,1,1,1,1,1,1,1,1,0,,1,1,1,1,0,0,0,3,1,3,0,0,1,1,0,,0,0,1,1,1,1,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,7,2,,2,3,1,8,11,8,11,11,,1,1,181,1,1,3,,6,1,3,8,,2
1490-3,swedish_covenant_h,051,9,,0,1,1,1,1,1,1,1,1,0,0,,3,0,1,0,0,0,0,,3,3,1,3,1,0,1,1,1,0,,2,0,0,0,0,0,0,,3,3,2,1,1,1,1,1,1,1,1,1,1,1,0,,1,1,1,1,0,0,0,3,1,3,0,0,1,1,0,,0,0,1,1,1,1,0,,3,0,0,1,1,0,,0,0,1,1,1,1,0,,7,0,,2,3,1,8,8,8,6,11,,1,1,181,1,1,4,,8,1,1,9,,2
1490-4,swedish_covenant_h,051,11,,0,1,1,1,1,1,1,1,1,0,0,,3,0,1,0,0,0,0,,3,3,1,3,1,0,1,1,1,0,,2,0,0,0,0,0,0,,3,3,3,1,1,1,1,1,1,1,1,1,1,1,0,,1,1,1,1,0,0,0,3,1,3,0,0,1,1,0,,0,1,1,1,1,1,0,,3,0,0,1,1,0,,0,1,1,1,1,1,0,,7,1,7,2,3,1,11,11,11,6,11,,1,1,165,1,1,5,,10,10,0,0,,2
1490-5,swedish_covenant_h,051,10,,0,1,1,1,1,1,1,1,1,0,0,,3,0,1,0,0,0,0,,2,3,1,3,1,0,1,1,1,0,,2,0,0,0,0,0,0,,3,3,2,1,1,1,1,1,1,1,1,1,1,1,0,,1,1,1,1,0,0,0,3,1,3,0,0,1,1,0,,0,0,1,1,1,1,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,7,1,3,2,2,,8,8,8,6,11,,1,1,182,1,1,5,,10,9,0,9,,2
1490-6,swedish_covenant_h,051,12,,0,1,1,1,1,1,1,1,1,1,0,,3,0,1,0,0,0,0,,3,3,1,3,1,0,1,1,1,0,,3,1,0,1,1,1,0,,3,3,3,1,1,1,1,1,1,1,1,1,1,1,0,,1,1,1,1,0,0,0,1,1,3,0,0,1,1,0,,0,1,1,1,1,1,0,,3,0,0,1,1,0,,0,0,1,1,1,1,0,,7,1,7,2,3,1,11,11,11,6,11,,1,1,160,1,3,8,1,9,0,1,10,,2
1490-7,swedish_covenant_h,051,13,1,0,1,1,1,1,1,1,1,1,1,0,,3,0,1,0,0,0,0,,3,3,3,3,1,1,1,1,1,0,,3,1,1,0,1,1,0,,3,3,3,1,1,1,1,1,1,1,1,1,1,1,0,,1,1,1,1,0,0,0,1,1,3,0,0,1,1,0,,0,0,1,1,1,1,0,,3,0,0,1,1,0,,0,0,1,1,1,1,0,,7,2,,2,3,1,11,11,11,9,11,,1,1,141,1,3,5,1,10,0,0,10,,2
1490-8,swedish_covenant_h,051,14,1,0,1,1,1,1,1,1,1,1,1,0,,3,0,1,0,0,0,0,,3,3,3,3,1,1,1,1,1,0,,3,1,1,0,1,1,0,,3,3,3,1,1,1,1,1,1,1,1,1,1,1,0,,1,1,1,1,0,0,0,1,1,3,0,0,1,1,0,,0,0,1,1,1,1,0,,3,0,0,1,1,0,,0,0,1,1,1,1,0,,7,2,,2,3,1,11,11,11,10,11,,1,1,182,1,3,3,5,9,0,0,9,,2
1490-9,swedish_covenant_h,051,15,1,0,1,1,1,1,1,1,1,1,1,0,,3,0,1,0,0,0,0,,3,3,3,3,1,1,1,1,1,0,,3,1,1,0,1,1,0,,3,3,3,1,1,1,1,1,1,1,1,1,1,1,0,,1,1,1,1,0,0,0,1,1,3,0,0,1,1,0,,0,0,1,1,1,1,0,,3,0,0,1,1,0,,0,0,1,1,1,1,0,,7,2,,2,3,1,11,11,11,11,11,,1,1,183,1,3,7,8,10,0,0,10,,2
1490-10,swedish_covenant_h,051,16,1,0,1,1,1,1,1,1,1,1,1,0,,3,0,1,0,0,0,0,,3,3,3,3,1,1,1,1,1,0,,3,1,1,0,1,1,0,,3,3,3,1,1,1,1,1,1,1,1,1,1,1,0,,1,1,1,1,0,0,0,1,1,3,0,0,1,1,0,,0,0,1,1,1,1,0,,3,0,0,1,1,0,,0,0,1,1,1,1,0,,7,2,,2,3,1,11,11,11,11,11,,11,,206,1,3,3,16,9,1,1,9,,2
1490-11,swedish_covenant_h,051,18,1,0,1,1,1,1,1,1,1,1,1,0,,3,0,1,0,0,0,0,,3,3,3,3,1,1,1,1,1,0,,3,1,1,0,1,1,0,,3,3,3,1,1,1,1,1,1,1,1,1,1,1,0,,1,1,1,1,0,0,0,1,1,3,0,0,1,1,0,,0,0,1,1,1,1,0,,3,0,0,1,1,0,,0,0,1,1,1,1,0,,7,2,,2,3,1,11,11,11,11,11,,11,,170,1,3,11,5,8,0,0,8,,2
1490-12,swedish_covenant_h,051,17,1,0,1,1,1,1,1,1,1,1,1,0,,3,0,1,0,0,0,0,,3,3,3,3,1,1,1,1,1,0,,3,1,1,0,1,1,0,,3,3,3,1,1,1,1,1,1,1,1,1,1,1,0,,1,1,1,1,0,0,0,1,1,3,0,0,1,1,0,,0,0,1,1,1,1,0,,3,0,0,1,1,0,,0,0,1,1,1,1,0,,7,2,,2,3,1,11,11,11,11,11,,11,,198,1,3,13,9,9,0,0,9,,2
1508-1,rush_university_me,013,16,,1,1,1,1,1,1,1,1,1,0,0,,3,0,1,0,0,1,0,,3,3,3,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,6,0,,0,2,,1,1,1,1,1,1,1,1,218,1,3,10,3,,,,,,2
1508-2,rush_university_me,013,15,,1,1,1,1,1,1,1,1,1,0,0,,,0,1,0,0,1,0,,3,3,3,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,6,0,,0,2,,1,1,1,1,1,1,1,1,196,1,3,8,5,,,,,,2
1508-3,rush_university_me,013,14,,0,0,0,0,1,0,1,0,0,1,0,,3,0,1,0,0,1,0,,3,3,3,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,,4,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,0,0,,6,0,,0,1,,1,1,1,1,1,1,1,1,239,1,3,8,6,,,,,,2
1508-4,rush_university_me,013,13,,0,0,0,0,1,0,1,0,0,0,0,,3,0,1,0,0,1,0,,3,3,3,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,,4,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,6,0,,0,1,,1,1,1,1,1,1,1,1,145,1,3,12,7,,,,,,2
1508-5,rush_university_me,013,17,1,1,1,1,1,1,1,1,1,1,0,0,,3,0,1,0,0,1,0,,3,3,3,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,1,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,6,0,,0,2,,1,1,1,1,1,1,1,1,184,1,3,9,7,2,0,0,0,,2
1508-6,rush_university_me,13,18,1,1,1,1,1,1,1,1,1,1,0,0,,3,0,1,0,0,1,0,,3,3,3,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,6,0,,0,2,,1,1,1,1,1,1,1,1,201,1,3,7,8,2,0,0,2,,2
1508-7,rush_university_me,13,19,1,1,1,1,1,1,1,1,1,1,0,0,,3,0,1,0,0,1,0,,3,3,3,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,1,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,6,0,,1,2,,5,9,9,1,1,1,1,1,201,1,3,9,6,1,0,0,0,,2
1508-8,rush_university_me,13,20,1,1,1,1,1,1,1,1,1,1,0,0,,3,0,1,0,0,1,0,,3,3,3,3,1,0,1,1,1,0,,3,1,1,0,1,1,0,,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,1,,,3,1,0,0,1,0,,1,1,1,1,1,1,0,,3,0,0,1,1,0,,1,1,1,1,1,1,0,,6,2,,2,2,,10,10,10,11,11,,1,1,190,1,3,10,8,1,0,0,2,,2
1513-1,advocate_trinity_h,120,1,1,1,0,1,1,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,,1,1,,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,,0,1,,1,1,1,1,1,1,1,1,55,0,,,,,,,,,2
1513-2,advocate_trinity_h,120,2,1,1,0,1,1,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,,1,1,,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,,0,1,,1,1,1,1,1,1,1,1,71,0,,,,,,,,,2
1513-3,advocate_trinity_h,120,3,1,1,0,1,1,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,,1,1,,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,,0,1,,1,1,1,1,1,1,1,1,60,0,,,,,,,,,2
1513-4,advocate_trinity_h,120,4,1,1,0,1,1,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,,1,1,,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,,0,1,,1,1,1,1,1,1,1,1,50,0,,,,,,,,,2
1513-5,advocate_trinity_h,120,5,1,1,0,1,1,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,,1,1,,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,,0,1,,1,1,1,1,1,0,1,0,56,0,,,,,,,,,2
1513-6,advocate_trinity_h,120,6,1,1,0,1,1,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,,1,1,,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,,0,1,,1,1,1,1,1,1,1,1,55,0,,,,,,,,,2
